time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag
2022-11-21T03:16:18.000,126286.16321476358,g,0.9413452299597574,12.246610577860888,355.36764514339734,0.0030699129576097204,2.625898550707804
2022-11-21T03:05:48.000,117569.1860920435,g,0.8763683185923085,12.324266220814122,342.88363345608013,0.003181685073576741,2.7066583844062535
2022-11-21T03:16:28.000,124494.10597335016,g,0.9279871193554268,12.262128023104212,352.8372230552641,0.0030919292729216837,2.643395031562907
2022-11-21T03:16:38.000,124989.0397905035,g,0.9316763880453841,12.257820170823809,353.5378901765743,0.003085801462457377,2.640095676776978
2022-11-21T03:16:48.000,126018.17680123725,g,0.9393476418974925,12.24891701984242,354.99038973081684,0.0030731754157294665,2.6331012354837036
2022-11-21T03:16:58.000,124177.14989066967,g,0.9256245082114758,12.264895780716145,352.38778340156694,0.003095872757023952,2.6467743877851913
2022-11-21T03:17:08.000,126048.66861313717,g,0.939574929835887,12.248654342977991,355.0333345097854,0.0030728036848914533,2.6354977453389967
2022-11-21T03:17:18.000,125693.00440175478,g,0.9369237857965923,12.251722232083036,354.53209220288477,0.003077148056646624,2.6429473244290342
2022-11-21T03:17:28.000,127805.0034940876,g,0.9526667636544739,12.233630358649519,357.49825663083675,0.0030516169472331535,2.6181685762127724
2022-11-21T03:17:38.000,126484.71590300533,g,0.9428252545421354,12.244904875944066,355.6468977834691,0.0030675024732120045,2.63151540846288
2022-11-21T03:17:48.000,126093.9643771639,g,0.9399125673910911,12.24826425225139,355.09711964075956,0.003072251725512856,2.6322354926952567
2022-11-21T03:17:58.000,127003.64728179776,g,0.9466934026089348,12.240459517066526,356.3757108471308,0.0030612292177480535,2.624938011654864
2022-11-21T03:05:58.000,117766.60786119573,g,0.877839913230635,12.322444585362437,343.1713972072785,0.0031790170958858398,2.7029503816413722
2022-11-21T03:18:08.000,125609.0444910031,g,0.9362979431905458,12.252447720145268,354.4136629575715,0.003078176302338465,2.6388844654377497
2022-11-21T03:18:18.000,126607.29703970364,g,0.9437389822647662,12.243853157345812,355.8191914999859,0.003066017136237048,2.63070968148096
2022-11-21T03:18:28.000,126801.9873277525,g,0.9451902162662507,12.242184849599573,356.0926667705367,0.003063662468634791,2.629990628766471
2022-11-21T03:18:38.000,127602.44029394822,g,0.9511568444569739,12.235352550007715,357.21483772926933,0.003054038139837266,2.620644059303716
2022-11-21T03:18:48.000,126810.11479559723,g,0.945250798937325,12.24211526075881,356.1040786000593,0.0030635642894902434,2.6270069288469404
2022-11-21T03:18:58.000,126970.83457705607,g,0.9464488145851611,12.240740064477837,356.32967119937695,0.003061624744492723,2.625753982937564
2022-11-21T03:19:08.000,126587.94896182444,g,0.943594760440642,12.24401909180958,355.79200238597895,0.003066251436864677,2.6246833320042082
2022-11-21T03:19:18.000,127576.61913340118,g,0.9509643718559048,12.235572277825613,357.17869356024187,0.0030543471887047734,2.6146921822280937
2022-11-21T03:19:28.000,127642.6735740306,g,0.9514567459293686,12.235010269377764,357.27114853291835,0.0030535567817910445,2.6125833721523755
2022-11-21T03:19:38.000,125759.60643668781,g,0.9374202416734188,12.251147076055924,354.6260092501505,0.003076333123020941,2.626576754311886
2022-11-21T03:06:08.000,117789.27309696969,g,0.8780088613642911,12.322235645835688,343.20441881911967,0.0031787112249155947,2.704039292151851
2022-11-21T03:19:48.000,126578.50285570223,g,0.9435243485545456,12.244100113440542,355.7787273793955,0.003066365846481887,2.6229281740484502
2022-11-21T03:19:58.000,128925.50059976507,g,0.9610190215643087,12.224152934032448,359.06197320207144,0.003038327141167381,2.606850753307956
