ID,MJD,Mag,Mag_err,RA,Dec
1112007042527,53772.079054977,13.465324,0.0536699735406905,19.70221,13.35214
1112007042527,53772.0867067475,13.566774,0.0543985666056175,19.70219,13.35213
1112007042527,53772.0912804745,13.641464,0.0575406839292292,19.70216,13.35214
1112007042527,53773.0765233335,13.312842,0.0531514510669098,19.70221,13.35213
1112007042527,53773.0848324189,13.291907,0.0531880646460534,19.7022,13.35214
1112007042527,53773.0889910764,13.308341,0.0532569572449781,19.70221,13.35213
1112007042527,53758.1164212036,13.260345,0.0521399438747977,19.70222,13.35214
1112007042527,53758.1238365048,13.286393,0.0522008059942489,19.70221,13.35213
1112007042527,53758.1312385993,13.305111,0.0522526206914135,19.70222,13.35213
1112007042527,53758.1386673264,13.345577,0.0523523062879492,19.70222,13.35214
1112007042527,54053.20945044,13.189105,0.0517284448064421,19.70219,13.35212
1112007042527,54053.2160244905,13.180489,0.0517209490916575,19.7022,13.35213
1112007042527,54053.222587558,13.160835,0.0516826639272098,19.70221,13.35215
1112007042527,54053.2291518864,13.175649,0.0517439596232817,19.70222,13.35216
1112007042527,54025.2902066782,13.528551,0.0523871065648809,19.70221,13.35213
1112007042527,54025.2986033913,13.476751,0.0522734607376012,19.70221,13.35215
1112007042527,54025.3070024191,13.407386,0.0521271378151134,19.70219,13.35211
1112007042527,54025.3154255208,13.337927,0.0519947370425862,19.70221,13.35213
1112007042527,53992.406485023,13.490581,0.0524156194862941,19.70222,13.35214
1112007042527,53992.4130111574,13.495457,0.0523969877510512,19.70221,13.35213
1112007042527,53992.4211864467,13.499383,0.0523916163141501,19.70221,13.35216
1112007042527,53992.427638507,13.478473,0.0523537036245649,19.70221,13.35216
1112007042527,54438.1545405556,13.236898,0.0518318514266234,19.70224,13.35218
1112007042527,54438.1615203009,13.243263,0.0518519928114046,19.70221,13.35216
1112007042527,54438.1685407986,13.263468,0.0518838385364001,19.70222,13.35215
1112007042527,54438.1755582756,13.305179,0.0519691528341201,19.70221,13.35212
1112007042527,54465.1253033215,13.191487,0.0517661326400077,19.7022,13.35213
1112007042527,54465.1318243635,13.214882,0.0518080547970237,19.70218,13.35214
1112007042527,54465.1383189005,13.188758,0.0517623740408286,19.70219,13.35213
1112007042527,54465.1449588081,13.18219,0.0517488874720848,19.70222,13.35216
1112007042527,54109.1295283451,13.210973,0.0519588766088968,19.70222,13.35213
1112007042527,54109.1381854978,13.212936,0.0519795156966662,19.70221,13.35213
1112007042527,54109.14685919,13.238711,0.0520405731157961,19.70221,13.35212
1112007042527,54109.1555049885,13.279192,0.0521331887243984,19.70221,13.35213
1112007042527,54116.1647540391,13.227663,0.0518806901749861,19.70218,13.35214
1112007042527,54116.1713860878,13.210131,0.0518569820927026,19.70221,13.35212
1112007042527,54116.1780621065,13.206136,0.0518578825990955,19.70219,13.35216
1112007042527,54116.1846676506,13.221005,0.0519004464489271,19.7022,13.3521
1112007042527,54128.0843980094,13.338956,0.0521069346759249,19.70221,13.35213
1112007042527,54128.091871412,13.387396,0.052234869513076,19.7022,13.35212
1112007042527,54128.0993464352,13.437881,0.0523142760230491,19.70222,13.35214
1112007042527,54128.1068230905,13.486848,0.0524360582962771,19.70222,13.35214
1112007042527,54276.4416261111,13.254783,0.0527674220427655,19.70224,13.3521
1112007042527,54276.4460385997,13.239562,0.0527165188183022,19.70223,13.35211
1112007042527,54276.4504693752,13.223596,0.0526606253363846,19.70221,13.3521
1112007042527,54276.4548438891,13.208826,0.0526025184452943,19.7022,13.35212
1112007042527,54380.3199721645,13.277448,0.0519260764707703,19.70224,13.35217
1112007042527,54380.3242687848,13.264469,0.0518821783647832,19.70224,13.35217
1112007042527,54380.3286231714,13.247855,0.0518509410168739,19.7022,13.35214
1112007042527,54380.3329395833,13.227226,0.0518184334198209,19.70222,13.35215
1112007042527,54393.270173206,13.233028,0.0518335958911194,19.70223,13.35217
1112007042527,54393.2771150926,13.265227,0.0518882200530907,19.70223,13.35217
1112007042527,54393.2840456483,13.310375,0.0519731216048482,19.70219,13.35214
1112007042527,54393.290946574,13.338699,0.0520287218533738,19.7022,13.35215
1112007042527,54403.1998640856,13.20451,0.0774854057315467,19.70223,13.35211
1112007042527,54346.4530352661,13.203158,0.0518329725702536,19.70223,13.35218
1112007042527,54346.4584327545,13.199292,0.0518251565182879,19.70223,13.35219
1112007042527,54346.4638517709,13.211299,0.0518515739291025,19.70225,13.35216
1112007042527,54346.4693574882,13.201274,0.0518364385918762,19.70226,13.35217
1112007042527,54363.327111817,13.187314,0.0517730586169754,19.70222,13.35221
1112007042527,54363.3342181831,13.239996,0.0518707402323928,19.70225,13.35216
1112007042527,54363.3413698147,13.236561,0.0518519051260692,19.70224,13.35217
1112007042527,54363.3485153127,13.264053,0.0519062752263148,19.70223,13.35219
1112007042527,54821.1640885994,13.24299,0.0518354294134987,19.70219,13.35209
1112007042527,54821.1716621295,13.230058,0.051811588789092,19.70221,13.35214
1112007042527,54821.1791092591,13.254097,0.051850065236664,19.70222,13.35216
1112007042527,54821.1866850928,13.321147,0.0519897588836879,19.70217,13.3521
1112007042527,54495.103060625,13.248217,0.0519372397042246,19.70222,13.35216
1112007042527,54495.1092268983,13.272232,0.0519740807615135,19.70219,13.35216
1112007042527,54495.1152081019,13.290825,0.0520315528101877,19.70221,13.35216
1112007042527,54495.121166389,13.359534,0.0521719100825613,19.70224,13.35216
1112007042527,54789.153324977,13.228705,0.0518213249286163,19.70219,13.35213
1112007042527,54789.1605785764,13.216137,0.0517970612527104,19.70222,13.35214
1112007042527,54789.1677624998,13.253591,0.0518607649055736,19.70218,13.35211
1112007042527,54789.1749180672,13.242445,0.0518378240193106,19.70223,13.35216
1112007042527,54741.3505901969,13.197586,0.0517944148656417,19.70226,13.35218
1112007042527,54741.3591208332,13.212384,0.0518161631590814,19.70227,13.35217
1112007042527,54741.367661308,13.231256,0.051857011446234,19.70225,13.35218
1112007042527,54741.3762040855,13.26172,0.0519109750442801,19.70225,13.35217
1112007042527,54763.2375181252,13.324258,0.0519380664412103,19.70222,13.35215
1112007042527,54763.2466893056,13.400361,0.0520808654570935,19.70222,13.35212
1112007042527,54763.2558911457,13.464168,0.0521988375132935,19.7022,13.35212
1112007042527,54763.2651517941,13.470978,0.05221832881695,19.70226,13.35214
1112007042527,55072.4007002317,13.176659,0.0527786329877796,19.70219,13.35213
1112007042527,55072.4076095025,13.166376,0.0527365671235708,19.7022,13.35214
1112007042527,55072.4142900465,13.157832,0.0527195705650829,19.7022,13.35212
1112007042527,55072.4209547454,13.165525,0.0527258781719705,19.70223,13.35214
1112007042527,55176.1861205786,13.390389,0.0521675338646184,19.7022,13.35221
1112007042527,55176.1934447452,13.452351,0.0522942675722031,19.70219,13.35216
1112007042527,55176.2007799191,13.499857,0.0524072234214367,19.70219,13.35216
1112007042527,55176.2081350233,13.510582,0.052431115073512,19.7022,13.35218
1112007042527,54849.1079579745,13.531983,0.0524700377359648,19.70221,13.3521
1112007042527,54849.1152357641,13.52071,0.0524440587127081,19.7022,13.35215
1112007042527,54849.1225987501,13.496514,0.0524024544227751,19.70218,13.3521
1112007042527,54849.12976206,13.451807,0.0523092708215467,19.70222,13.35215
1112007042527,55042.3713559491,13.327769,0.053413467055558,19.70222,13.3521
1112007042527,55042.3776753123,13.357788,0.0534909557100299,19.70224,13.3521
1112007042527,55042.3840019099,13.451785,0.0535576918640334,19.70222,13.35211
1112007042527,55042.3904302085,13.485061,0.0538120603713051,19.70225,13.35211
1112007042527,55145.2380254747,13.509401,0.0518992496103513,19.70224,13.35215
1112007042527,55145.2459716088,13.554784,0.0519939698687784,19.70218,13.35211
1112007042527,55145.2539657753,13.558405,0.0520007924207833,19.70219,13.35211
1112007042527,55145.2618078937,13.556414,0.0519983051514617,19.70222,13.35214
1112007042527,55160.1500390507,13.251938,0.0519433751046038,19.70223,13.35213
1112007042527,55160.157961146,13.269664,0.0519827686494704,19.70221,13.35213
1112007042527,55160.1659498494,13.264815,0.0519694642795939,19.70222,13.35215
1112007042527,55160.1744585647,13.323561,0.0520910377935254,19.70222,13.3521
1112007042527,55113.3620555438,13.179511,0.0519059693528012,19.70224,13.35214
1112007042527,55113.3699866319,13.201663,0.0519459643778145,19.7022,13.35211
1112007042527,55113.3780156365,13.219066,0.0519920758883861,19.70223,13.35215
1112007042527,55113.3860552893,13.257474,0.0520720205395856,19.70221,13.35215
1112007042527,55118.2376422221,13.466661,0.0524612062635919,19.70223,13.35215
1112007042527,55118.2449920257,13.474353,0.0524867406106632,19.70222,13.35214
1112007042527,55118.252178866,13.476493,0.0524994479448606,19.70223,13.35214
1112007042527,55118.2595067709,13.45672,0.0530006144861925,19.70222,13.35213
1112007042527,55126.3118507871,13.455035,0.0524387507299544,19.70226,13.35215
1112007042527,55126.3203016897,13.513401,0.0525813697045111,19.70223,13.35214
1112007042527,55126.3287597685,13.521516,0.0526000700292278,19.70222,13.35213
1112007042527,55126.337199213,13.526247,0.0526109215281515,19.70224,13.35214
1112007042527,55085.3013599655,13.257715,0.0520810768006899,19.70223,13.35213
1112007042527,55085.307373229,13.237704,0.0520421777015206,19.70222,13.35212
1112007042527,55085.3134698612,13.229595,0.0520193275417804,19.70222,13.35214
1112007042527,55085.3195927315,13.197212,0.0520515156264005,19.70221,13.35214
1112007042527,55236.0885216898,13.514749,0.053651691358062,19.7022,13.35211
1112007042527,55242.0928393055,13.506383,0.0548171346067608,19.70221,13.35217
1112007042527,55242.0959154863,13.511934,0.0548368349064088,19.70218,13.35214
1112007042527,55242.0990560416,13.49078,0.0547894409283895,19.70218,13.35215
1112007042527,55242.1021748262,13.508156,0.0548667629001205,19.70218,13.35216
1112007042527,55212.1318507637,13.361538,0.0521460425707175,19.70217,13.35215
1112007042527,55212.1392875114,13.416531,0.0522670734149859,19.70217,13.35216
1112007042527,55212.1468011458,13.477183,0.0523930239573645,19.7022,13.35219
1112007042527,55212.1542717707,13.484393,0.0524323035367534,19.70219,13.35217
1112007042527,55505.2855530903,13.279731,0.0525470553471283,19.70218,13.35222
1112007042527,55505.2983621992,13.217912,0.0522320984670567,19.70218,13.35218
1112007042527,55505.3035850348,13.170858,0.0524513625966177,19.70216,13.35221
1112007042527,55511.2008234374,13.221235,0.0519593345836441,19.70222,13.35219
1112007042527,55511.2133834953,13.278537,0.0520693883184152,19.70222,13.3522
1112007042527,55511.2197123729,13.307519,0.0521276856240404,19.70223,13.35219
1112007042527,55528.2440923729,13.31727,0.0532096864578415,19.7022,13.35219
1112007042527,55528.2579577083,13.435368,0.0535511635845968,19.7022,13.35219
1112007042527,55528.2649338424,13.48983,0.0537333319849732,19.70224,13.35217
1112007042527,55499.2328308332,13.504592,0.0526344384713934,19.70221,13.35223
1112007042527,55499.2503364584,13.402613,0.0524021858065498,19.70221,13.3522
1112007042527,55499.2591341203,13.344905,0.0522779266748069,19.70222,13.35221
1112007042527,55469.3256571065,13.488426,0.0525711506740744,19.70223,13.35218
1112007042527,55469.3417875925,13.364593,0.0522941157472022,19.70222,13.35218
1112007042527,55469.3498722687,13.326578,0.0522143165556731,19.70222,13.35218
1112007042527,55564.0830489006,13.457774,0.0526512496947927,19.70222,13.35225
1112007042527,55564.0836226852,13.466483,0.0526034783634512,19.70223,13.3522
1112007042527,55564.0841676155,13.464821,0.052555430614716,19.70221,13.35217
1112007042527,55564.0847337386,13.45288,0.0525403532470303,19.70225,13.3522
1112007042527,55587.1103522568,13.444459,0.0528110074847215,19.7022,13.35224
1112007042527,55587.117118692,13.439232,0.0530138278830741,19.70221,13.35221
1112007042527,55587.1240019095,13.440723,0.0540911454048665,19.70221,13.35221
1112007042527,55587.1308459491,13.420019,0.0533052437101887,19.7022,13.3522
1112007042527,53732.1125066667,13.205418,0.0520451875408231,19.7022,13.35212
1112007042527,53732.1183857755,13.20663,0.0519880021648863,19.7022,13.35213
1112007042527,53732.1242215973,13.202978,0.0519672214876183,19.70222,13.35215
1112007042527,53732.1300816089,13.196789,0.0519626413362718,19.70222,13.35214
1112007042527,54403.2053109836,13.216399,0.0518783966085474,19.70221,13.35216
1112007042527,54403.2130979514,13.174511,0.0517953984295787,19.70224,13.35217
1112007042527,54403.2195604281,13.224957,0.0518830481667886,19.70223,13.35217
1112007042527,54403.2260380671,13.216775,0.0517982889995957,19.70221,13.35212
1112007042527,55564.1133398265,13.278165,0.0521073301367357,19.70225,13.35221
1112007042527,55564.120650602,13.265215,0.0520666222168683,19.70223,13.35223
1112007042527,55564.1280291202,13.241256,0.0520258410731038,19.70224,13.35219
1112007042527,55564.1353721991,13.210505,0.0520239990488541,19.70223,13.35222
1112007042527,55825.3513711225,13.38018,0.052140140557642,19.70221,13.35213
1112007042527,55825.3588373843,13.324417,0.0520259085156418,19.70222,13.35212
1112007042527,55825.3663552776,13.276067,0.0519438588597627,19.70222,13.35214
1112007042527,55825.3738042591,13.252223,0.0518893657034396,19.70223,13.35212
1112007042527,55862.2026452776,13.212256,0.0518910056904496,19.70217,13.35212
1112007042527,55862.2123233681,13.234912,0.0519287953299368,19.7022,13.35214
1112007042527,55862.222081169,13.242277,0.05193957485184,19.70218,13.35213
1112007042527,55862.2317698612,13.264266,0.0519805015199402,19.70217,13.35213
1112007042527,55850.3645239237,13.293671,0.054070359658951,19.70219,13.35212
1112007042527,55850.3726856134,13.332806,0.0542055181192238,19.70218,13.35209
1112007042527,55850.3809983104,13.385756,0.0543917008880717,19.70218,13.35211
1112007042527,55850.3895135417,13.445814,0.0546240982697343,19.70217,13.35208
1112007042527,55884.1995592243,13.230468,0.0522054234440051,19.70218,13.35209
1112007042527,55884.2051981711,13.23853,0.0521723762297788,19.70218,13.35211
1112007042527,55884.2108568633,13.213915,0.0524948546859743,19.70219,13.3521
1112007042527,55884.2165289121,13.259669,0.0547924266316089,19.70221,13.35211
1112007042527,55892.1794736921,13.38253,0.0522157220755958,19.70218,13.35212
1112007042527,55892.1845841319,13.414007,0.0522836531126834,19.70218,13.35211
1112007042527,55892.1896463772,13.464034,0.0523933353112633,19.70217,13.35211
1112007042527,55892.1948606367,13.522582,0.0525159469644624,19.70218,13.3521
1112007042527,55958.1287872684,13.426178,0.0523977312796474,19.70218,13.35207
1112007042527,55958.1338929632,13.370354,0.0522849137090653,19.70219,13.35208
1112007042527,55958.1389839007,13.343719,0.0522400442689935,19.70216,13.35212
1112007042527,55958.1440938772,13.33165,0.0522248942963603,19.70216,13.35209
1112007042527,56150.4637621297,13.30645,0.0523242851143361,19.70217,13.3521
1112007042527,56150.4704434029,13.28663,0.0524231264657148,19.7022,13.35209
1112007042527,56150.4771821643,13.36413,0.0542020620963832,19.7022,13.35211
1112007042527,56150.4839235186,13.284565,0.0531840973426908,19.70222,13.35207
1112007042527,56184.3810538543,13.332662,0.0522482375571717,19.70216,13.35212
1112007042527,56184.3878794676,13.393977,0.0523753170037718,19.70219,13.3521
1112007042527,56184.3946424192,13.446252,0.0524866931086748,19.70217,13.35212
1112007042527,56184.4013732756,13.517849,0.0526482433659379,19.70221,13.35214
1112007042527,56208.3195314929,13.537557,0.0527110040848092,19.70221,13.35209
1112007042527,56208.3245623494,13.537466,0.0527092192731664,19.7022,13.35211
1112007042527,56208.3296205904,13.541123,0.0527183861378193,19.70218,13.35209
1112007042527,56208.3346777316,13.531257,0.0527008565622031,19.70218,13.35211
1112007042527,56216.2957204743,13.326881,0.052221162915259,19.70219,13.3521
1112007042527,56216.3014067593,13.299654,0.0521588624543459,19.70218,13.35208
1112007042527,56216.3071025461,13.285352,0.0521311238475343,19.70216,13.3521
1112007042527,56216.3127361806,13.301369,0.0521650880448437,19.70216,13.3521
1112007042527,56237.3726545603,13.545996,0.052055157470812,19.70217,13.3521
1112007042527,56237.3780767246,13.578456,0.0521291232027582,19.70217,13.35206
1112007042527,56237.3835816089,13.563608,0.052100683415921,19.7022,13.35211
1112007042527,56237.3890319097,13.602271,0.0521880183064472,19.70218,13.35208
1112007042527,56244.2995989815,13.502726,0.0519236429794721,19.70217,13.35211
1112007042527,56244.3057362152,13.481715,0.0518979932000753,19.70216,13.35212
1112007042527,56244.3118715858,13.442576,0.051824747089793,19.70217,13.35212
1112007042527,56244.3180166086,13.369208,0.0516953344189453,19.70217,13.35215
1112007042527,56251.1062902431,13.311819,0.0521481684224868,19.70219,13.3521
1112007042527,56251.1113494099,13.350411,0.0522193468310911,19.7022,13.35214
1112007042527,56251.1164106713,13.388668,0.0523023524639726,19.70221,13.35207
1112007042527,56251.121413345,13.42866,0.0523806114794544,19.70217,13.35213
1112007042527,56265.1897435533,13.259712,0.0520494752726402,19.70217,13.35213
1112007042527,56265.194811516,13.263069,0.0520718456656486,19.7022,13.35214
1112007042527,56265.1998766898,13.274285,0.0521516985625431,19.70216,13.35209
1112007042527,56265.2049740511,13.298431,0.0523337707873104,19.70218,13.35209
1112007042527,56273.0948450694,13.329644,0.0515892636446873,19.70219,13.35209
1112007042527,56273.1002534375,13.346778,0.0516140995911771,19.70217,13.35209
1112007042527,56273.1056348727,13.35462,0.051661197404266,19.70217,13.35211
1112007042527,56273.1110513428,13.326719,0.0517138658268616,19.70216,13.35209
1112007042527,56298.1294815624,13.525576,0.0526240934851583,19.70218,13.35211
1112007042527,56298.1362201157,13.50563,0.0525823836666457,19.70218,13.35211
1112007042527,56298.1429830673,13.440783,0.0524360735797987,19.70219,13.3521
1112007042527,56298.1497136457,13.375881,0.0523044368138109,19.7022,13.35207
1112007042527,56306.1027576736,13.296238,0.0515419139616857,19.70216,13.35209
1112007042527,56306.1081666437,13.296841,0.0515412721221178,19.70215,13.35209
1112007042527,56306.1135610071,13.270605,0.0515005017017513,19.70216,13.3521
1112007042527,56306.1189902433,13.281843,0.0515135205895085,19.70217,13.35211
1112007042527,56314.107924398,13.581993,0.0527812894016568,19.70218,13.35213
1112007042527,56314.1162649654,13.596728,0.0528293141093833,19.70216,13.35211
1112007042527,56314.1247723377,13.575759,0.052782831421737,19.70217,13.3521
1112007042527,56314.1332346993,13.539352,0.0527043721396833,19.70216,13.35211
1112007042527,56329.1170370369,13.335724,0.0522930534456003,19.70216,13.35208
1112007042527,56329.1220293054,13.332852,0.0522993981412368,19.70218,13.3521
1112007042527,56329.1270744908,13.2984,0.0522291095426175,19.70218,13.35211
1112007042527,56329.1321452316,13.270219,0.0521860815028644,19.70216,13.35209
1112007042527,56532.474743993,13.267363,0.0523873810782997,19.7022,13.35209
1112007042527,56532.4792245487,13.284315,0.0524281254659549,19.70218,13.3521
1112007042527,56532.4836711804,13.299449,0.0524614692697621,19.7022,13.35208
1112007042527,56538.4619122683,13.203985,0.0522757286718231,19.70219,13.35212
1112007042527,56538.4665491898,13.215019,0.052300565279756,19.70217,13.35214
1112007042527,56538.4711771063,13.207047,0.052290263678461,19.7022,13.35213
1112007042527,56538.4758186573,13.229283,0.0523403884678662,19.70219,13.35212
1112007042527,56559.4312381945,13.273346,0.0520294407945023,19.70218,13.3521
1112007042527,56559.4379473613,13.234616,0.05195848267461,19.70218,13.35209
1112007042527,56559.4447019789,13.233465,0.0519526598387988,19.70219,13.35211
1112007042527,56559.4513883451,13.243836,0.0519782483521421,19.70217,13.35207
1112007042527,56566.4291370139,13.53107,0.052587328211799,19.7022,13.35213
1112007042527,56566.43612081,13.53764,0.0526133446885596,19.70219,13.35209
1112007042527,56566.4432194559,13.525246,0.0525751020132936,19.70218,13.35209
1112007042527,56566.450139734,13.462577,0.0524532886890091,19.7022,13.35214
1112007042527,56589.2781316089,13.59759,0.0528637786635452,19.70219,13.3521
1112007042527,56589.2842271873,13.60707,0.0529002715930217,19.70219,13.35209
1112007042527,56589.2902990161,13.61314,0.0529144371724424,19.7022,13.35209
1112007042527,56589.2963815164,13.604289,0.0528875943953976,19.7022,13.35209
1112007042527,56595.1824573497,13.394286,0.0523784884385426,19.70217,13.35214
1112007042527,56595.1869940278,13.372655,0.0523682267463341,19.70217,13.35212
1112007042527,56595.191528426,13.319784,0.0522051533545365,19.70219,13.35212
1112007042527,56595.196057234,13.328492,0.0522252969025841,19.70218,13.35211
