time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag,obs_no,color
2022-11-06 04:15:20.000,124779.94053014164,g,0.9465871688226767,12.259638064223617,353.242042415879,0.0030883858871379017,0.6082388608440059,20221106,t b:red
2022-11-06 04:15:30.000,120940.54686841948,g,0.9174613272747124,12.293570179837019,347.7650742504478,0.003137025018663339,0.620793777263561,20221106,t b:red
2022-11-06 04:15:40.000,127162.00797021331,g,0.9646576572718794,12.239106557282076,356.59782384391144,0.0030593224792602597,0.6328306458058606,20221106,t b:red
2022-11-06 04:15:50.000,131446.75237251236,g,0.9971619528795643,12.203125348620569,362.5558610373198,0.003009047310446517,0.6033759185145495,20221106,t b:red
2022-11-06 04:16:00.000,130188.0963458335,g,0.9876137222925515,12.213571808383763,360.815875961457,0.003023558028409774,0.6242600764929893,20221106,t b:red
2022-11-06 04:16:10.000,126091.11207337631,g,0.9565337848707229,12.248288812384233,355.0931033875149,0.003072286473979789,0.6444865115176874,20221106,t b:red
2022-11-06 03:56:40.000,106503.23970330706,g,0.8079391584326305,12.431592953242225,326.34834104574065,0.003342893470961638,0.7626122910795985,20221106,t b:red
2022-11-06 04:16:20.000,131923.36357233688,g,1.0007775504215595,12.199195710679104,363.2125597667802,0.003003606866572756,0.6150787013253378,20221106,t b:red
2022-11-06 04:16:30.000,128636.14191650944,g,0.9758405146507285,12.226592484640044,358.6588098966892,0.003041742481817785,0.6143080842997453,20221106,t b:red
2022-11-06 04:16:40.000,129823.74959788487,g,0.9848497687664867,12.216614629089225,360.3106293157126,0.003027797821598692,0.6189823010810578,20221106,t b:red
2022-11-06 04:16:50.000,119604.9823756558,g,0.9073296650330569,12.305626821496435,345.83953269638766,0.003154491130713824,0.6119122373602384,20221106,t b:red
2022-11-06 04:17:00.000,127876.60320069487,g,0.9700786141436478,12.233022271139816,357.59838254764924,0.0030507625084003342,0.619149871863879,20221106,t b:red
2022-11-06 04:17:10.000,126854.86003839034,g,0.9623276169628457,12.241732223797346,356.1668991335247,0.0030630239396052896,0.6088586756253651,20221106,t b:red
2022-11-06 04:17:20.000,129736.15514981297,g,0.9841852726924167,12.217347442327927,360.189054733501,0.003028819793950002,0.6012090589441073,20221106,t b:red
2022-11-06 04:17:30.000,133328.11820702354,g,1.0114340927062335,12.187695626195636,365.1412304944808,0.002987741858303944,0.5957872606749888,20221106,t b:red
2022-11-06 04:17:40.000,136412.61493901105,g,1.0348332465796044,12.162863664648375,369.3407842887258,0.0029537700274339025,0.589178314011356,20221106,t b:red
2022-11-06 04:17:50.000,133727.91836407187,g,1.0144669976519112,12.184444789142601,365.6882803209201,0.002983272358587965,0.6174898783916376,20221106,t b:red
2022-11-06 03:56:50.000,112460.94257025361,g,0.8531346046361604,12.372495702134465,335.3519681920081,0.003253142495100368,0.7533402611161506,20221106,t b:red
2022-11-06 04:18:00.000,135151.78831689013,g,1.025268549741803,12.1729455084496,367.62996112516475,0.00296751585535092,0.5773869174981527,20221106,t b:red
2022-11-06 04:18:10.000,136261.61644177625,g,1.0336877640654543,12.164066158563845,369.1363114647166,0.002955406186435943,0.5906674702087198,20221106,t b:red
2022-11-06 04:18:20.000,136294.0544049302,g,1.0339338401540774,12.16380772276567,369.18024649882096,0.0029550544724078367,0.5979385823549848,20221106,t b:red
2022-11-06 04:18:30.000,132754.91609587224,g,1.0070857514483946,12.192373468577104,364.35548039774596,0.0029941850671493775,0.5908487353081657,20221106,t b:red
2022-11-06 04:18:40.000,133773.73170518715,g,1.0148145400587787,12.18407289458731,365.75091483848286,0.0029827614758605194,0.5909210169785961,20221106,t b:red
2022-11-06 04:18:50.000,133424.52929243012,g,1.0121654722532216,12.186910801666208,365.27322553457174,0.002986662208664167,0.5930769191548251,20221106,t b:red
2022-11-06 04:19:00.000,139844.92782928215,g,1.0608709520594406,12.135883202131769,373.9584573576083,0.0029172966062851174,0.5790114002251503,20221106,t b:red
2022-11-06 04:19:10.000,137696.51707587732,g,1.044572995481697,12.152692611846023,371.0748133138078,0.002939967088573009,0.5838588437359622,20221106,t b:red
2022-11-06 04:19:20.000,137555.79689898292,g,1.0435054848443561,12.153802756948158,370.88515324690866,0.002941470503713299,0.5953871920687117,20221106,t b:red
2022-11-06 04:19:30.000,136767.948126487,g,1.037528822763505,12.160039171429373,369.8215084692709,0.002949930476073479,0.5928501677773585,20221106,t b:red
2022-11-06 03:57:00.000,113001.52317254215,g,0.8572354774180092,12.3672892563142,336.1569918543152,0.003245351918825377,0.7581493114480242,20221106,t b:red
2022-11-06 04:19:40.000,134942.95671346458,g,1.0236843422529434,12.174624445799475,367.34582713495547,0.0029698111641817465,0.5876653156462428,20221106,t b:red
2022-11-06 04:19:50.000,133681.5370534517,g,1.0141151465986114,12.184821424056958,365.6248583636672,0.0029837898424725324,0.5922818979091264,20221106,t b:red
2022-11-06 04:20:00.000,139014.65546671586,g,1.0545724624008124,12.142348530789002,372.8466916397621,0.002925995490916204,0.5865482060133456,20221106,t b:red
2022-11-06 04:20:10.000,138307.48357901734,g,1.049207819396468,12.147885800826824,371.89714112778194,0.002933466321447533,0.5832834371033222,20221106,t b:red
2022-11-06 04:20:20.000,135676.90821548647,g,1.029252136815117,12.168735154026123,368.34346500988244,0.0029617675951213065,0.5909639921740393,20221106,t b:red
2022-11-06 04:20:30.000,138064.1560280263,g,1.0473619238413767,12.149797643882538,371.56985349732867,0.0029360501888746784,0.5721212071752593,20221106,t b:red
2022-11-06 04:20:40.000,135100.86479828283,g,1.0248822412606466,12.17335467748341,367.5606953936762,0.0029680750749818555,0.5923068235191131,20221106,t b:red
2022-11-06 04:20:50.000,135262.69416339058,g,1.026109887306148,12.172054916359176,367.78076915927863,0.0029662990292689843,0.5924224745628166,20221106,t b:red
2022-11-06 04:21:00.000,132343.47265089038,g,1.0039645199102056,12.19574368448245,363.790424078054,0.002998835775586268,0.5827542154128373,20221106,t b:red
2022-11-06 04:21:10.000,129713.49874636394,g,0.9840134000283859,12.217537065842066,360.15760264967884,0.003029084296749168,0.592956685907378,20221106,t b:red
2022-11-06 03:57:10.000,111104.41791766824,g,0.8428439375235345,12.385671678950317,333.3232933919684,0.0032729417960540752,0.737399456283363,20221106,t b:red
2022-11-06 04:21:20.000,137044.31230005412,g,1.0396253358689729,12.157847460288572,370.1949652548696,0.0029469545535009615,0.5760485184629722,20221106,t b:red
2022-11-06 04:21:30.000,135388.34369531527,g,1.0270630712408666,12.171046811924759,367.9515507445447,0.0029649222467834453,0.5982135874532322,20221106,t b:red
2022-11-06 04:21:40.000,139056.56053620545,g,1.054890356454287,12.142021291946335,372.90288351822306,0.002925554579380601,0.5776072267220336,20221106,t b:red
2022-11-06 04:21:50.000,135328.6764015113,g,1.02661043202279,12. 71525414578916,367.8704614419474,0.002965575801505683,0.5869463087939089,20221106,t b:red
2022-11-06 04:22:00.000,135916.9095671992,g,1.0310727996481506,12.16681627217012,368.6691057943413,0.0029591515030541883,0.5732708260038262,20221106,t b:red
2022-11-06 04:22:10.000,137957.70668292907,g,1.0465543935302504,12.150635084167448,371.42658316675323,0.0029371827111555546,0.5736934476319071,20221106,t b:red
2022-11-06 04:22:20.000,140089.62244308818,g,1.062727218224697,12.133985087956688,374.2854825438574,0.0029147476710191006,0.5518185649635257,20221106,t b:red
2022-11-06 04:22:30.000,140040.02777865902,g,1.0623509905009838,12.134369529398384,374.2192242237951,0.0029152637489530653,0.5810672255977103,20221106,t b:red
2022-11-06 04:22:40.000,137498.1936495629,g,1.0430685035751566,12.154257518096664,370.8074886643511,0.0029420865864132444,0.5712473002466574,20221106,t b:red
2022-11-06 04:22:50.000,138319.94763446745,g,1.0493023723743782,12.14778796037615,371.9138981464224,0.0029333341506680203,0.5781598066900298,20221106,t b:red
2022-11-06 03:57:20.000,102054.0773270965,g,0.7741875794573849,12.477924098504387,319.4590385747389,0.0034149847298364554,0.7540892522032348,20221106,t b:red
2022-11-06 04:23:00.000,139635.54093573854,g,1.0592825321106416,12.137510070547027,373.6783923854021,0.00291948306557633,0.5679766378979512,20221106,t b:red
2022-11-06 04:23:10.000,141565.59618741507,g,1.073924032407835,12.122605694323452,376.25203811729057,0.0028995131667589346,0.5767424761153848,20221106,t b:red
2022-11-06 04:23:20.000,141628.5660076362,g,1.074401724764404,12.122122855170145,376.3357091848131,0.0028988685153053593,0.5642968952011245,20221106,t b:red
2022-11-06 04:23:30.000,139161.61156553944,g,1.055687279068745,12.141201376335115,373.04371267391633,0.002924450142105957,0.5718134015352732,20221106,t b:red
2022-11-06 04:23:40.000,143423.8041800957,g,1.0880204956326298,12.108446906082879,378.7133535803771,0.0028806687913882304,0.5617301110668951,20221106,t b:red
2022-11-06 04:23:50.000,144679.7788513871,g,1.0975483853171382,12.098980409364373,380.367951924695,0.002868137899159689,0.5494048352670902,20221106,t b:red
2022-11-06 04:24:00.000,145065.13175079582,g,1.1004716926091527,12.096092408050975,380.8741678701718,0.0028643258865296392,0.5445237885596548,20221106,t b:red
2022-11-06 04:24:10.000,143128.514441721,g,1.0857804122006058,12.110684590809175,378.3232935489447,0.002883638827276782,0.5611007076593637,20221106,t b:red
2022-11-06 04:24:20.000,143803.06613625085,g,1.0908975967098846,12.105579634815761,379.2137472933317,0.00287686758807584,0.5626188627847348,20221106,t b:red
2022-11-06 04:24:30.000,142727.17124941968,g,1.0827358017086255,12.113733353821779,377.7924976087001,0.0028876903206027167,0.5525930757490443,20221106,t b:red
2022-11-06 03:57:30.000,107642.07669447642,g,0.816578435536318,12.42004483040496,328.088519601763,0.0033251627940690254,0.7433714342917952,20221106,t b:red
2022-11-06 04:24:40.000,140758.8963871074,g,1.0678043654419849,12.128810367217653,375.178486039788,0.0029078099601512666,0.5544583367132034,20221106,t b:red
2022-11-06 04:24:50.000,138124.94747800383,g,1.0478230909671051,12.14931968527803,371.6516480227201,0.0029354040116466155,0.5479383892492145,20221106,t b:red
2022-11-06 04:25:00.000,135809.22399121625,g,1.030255891224732,12.167676830800714,368.5230304760019,0.00296032445280787,0.5665632070777242,20221106,t b:red
2022-11-06 04:25:10.000,134069.48113998596,g,1.0170581107719694,12.181675178430996,366.15499606039236,0.002979469760836013,0.5515888242476716,20221106,t b:red
2022-11-06 04:25:20.000,133553.42051818286,g,1.0131432478472233,12.185862461297672,365.44961419897936,0.0029852206601235355,0.5686591583362723,20221106,t b:red
2022-11-06 04:25:30.000,137180.62640458622,g,1.0406594218104426,12.15676804591146,370.3790307301241,0.0029454900197519148,0.5455619894137715,20221106,t b:red
2022-11-06 04:25:40.000,139038.6926403634,g,1.0547548096599382,12.142160811202587,372.8789249077553,0.002925742555203013,0.5563928663717554,20221106,t b:red
2022-11-06 04:25:50.000,142271.7587558005,g,1.0792810186629698,12.117203249328172,377.18928770022154,0.002892308382331421,0.5443449593583267,20221106,t b:red
2022-11-06 04:26:00.000,144424.32235505732,g,1.0956104789470054,12.10089915377397,380.03200175124374,0.0028706733472805444,0.540526007176469,20221106,t b:red
2022-11-06 04:26:10.000,138858.44436536575,g,1.0533874367986407,12.143569261160458,372.6371483968899,0.002927640851789198,0.5532403655813383,20221106,t b:red
2022-11-06 03:57:40.000,97788.77554447112,g,0.7418307765815703,12.52427747956613,312.711968981795,0.003488666398325418,0.7452542276611318,20221106,t b:red
2022-11-06 04:26:20.000,140407.70820934363,g,1.0651402335190088,12.131522623305933,374.7101656071578,0.0029114442005416705,0.5403587920053141,20221106,t b:red
2022-11-06 04:26:30.000,141751.91153883963,g,1.075337430428894,12.121177689726572,376.499550516119,0.002897607014524874,0.5410239642223438,20221106,t b:red
2022-11-06 04:26:40.000,139074.80901323803,g,1.0550287903574946,12.14187881947186,372.92735085166123,0.0029253626371183302,0.5511461081823761,20221106,t b:red
2022-11-06 04:26:50.000,142000.3968610343,g,1.0772224531066652,12.119276104635379,376.82940020788493,0.0028950706551535703,0.5623406329291534,20221106,t b:red
2022-11-06 04:27:00.000,133019.8535548853,g,1.0090955808983588,12.19020883657004,364.7188692059753,0.002991201801310847,0.5468886920195626,20221106,t b:red
2022-11-06 04:27:10.000,138656.6641563223,g,1.0518567215571413,12.14514813099667,372.3663037337325,0.0029297703030644554,0.5422843983207386,20221106,t b:red
2022-11-06 04:27:20.000,142260.28958904074,g,1.0791940129628088,12.117290778938061,377.1740839308034,0.0028924249703781726,0.5434558723682574,20221106,t b:red
2022-11-06 04:27:30.000,132703.32291273517,g,1.006694362857017,12.192795505487808,364.28467290394633,0.0029947670590813654,0.545490702982681,20221106,t b:red
2022-11-06 04:27:40.000,142192.98757782203,g,1.0786834563782735,12.117804552112512,377.0848546120913,0.0028931094028245468,0.5497709733655771,20221106,t b:red
2022-11-06 04:27:50.000,135929.05591028542,g,1.0311649424434162,12.166719248663224,368.6855786578659,0.002959019288230284,0.5628419654079906,20221106,t b:red
2022-11-06 03:57:50.000,116133.4663919436,g,0.8809945628316656,12.33760652698936,340.78360640139897,0.003201291723100006,0.748960393812137,20221106,t b:red
2022-11-06 03:54:50.000,110710.78385696822,g,0.8398578089079323,12.389525185800615,332.732300591584,0.003278755133184573,0.7679910111836534,20221106,t b:red
2022-11-06 04:28:00.000,138839.3082531125,g,1.0532422692481265,12.143718897012594,372.6114709091932,0.0029278426020513918,0.5465857796322879,20221106,t b:red
2022-11-06 03:58:00.000,117927.04884294278,g,0.8946007733101138,12.320966424159867,343.4050798152858,0.003176853816861936,0.7414586675081658,20221106,t b:red
2022-11-06 03:58:10.000,115316.45007060801,g,0.8747966341965886,12.345271838760132,339.58275879468323,0.003212612272817336,0.7453670127456089,20221106,t b:red
2022-11-06 03:58:20.000,113667.78402928913,g,0.862289767197328,12.360906516399229,337.14653198466857,0.0032358266659868193,0.7417477782040702,20221106,t b:red
2022-11-06 03:58:30.000,111404.9559716736,g,0.845123834953007,12.382738721665268,333.7738095951712,0.0032685240937992146,0.7410540521744711,20221106,t b:red
2022-11-06 03:58:40.000,120600.46807912335,g,0.9148814717549167,12.29662751648084,347.27578101434506,0.003141444921250941,0.7188247870895257,20221106,t b:red
2022-11-06 03:58:50.000,117609.53220465021,g,0.8921920754503576,12.323893693606514,342.94246194463904,0.003181139286033,0.7315397398061254,20221106,t b:red
2022-11-06 03:59:00.000,114108.2908726228,g,0.8656314751986834,12.356706998739345,337.79918719947034,0.003229574788457866,0.7495170243993226,20221106,t b:red
2022-11-06 03:59:10.000,112293.10386671174,g,0.8518613714343367,12.374117284426376,335.10163214569957,0.0032555727393969633,0.7421930075589511,20221106,t b:red
2022-11-06 03:59:20.000,110977.77965368626,g,0.8418832530156078,12.386909921047337,333.1332761128589,0.00327480866297901,0.7374379553731369,20221106,t b:red
2022-11-06 03:59:30.000,118710.31017277061,g,0.9005426348104477,12.313778900661315,344.5436259354838,0.003166355887672842,0.7336565900220773,20221106,t b:red
2022-11-06 03:55:00.000,106420.01943310736,g,0.8073078451011583,12.43244166526451,326.22081391767045,0.003344200283971749,0.7717367092416403,20221106,t b:red
2022-11-06 03:59:40.000,118105.33266924207,g,0.8959532437606246,12.31932623190736,343.6645641744899,0.0031744551294123485,0.734449955140974,20221106,t b:red
2022-11-06 03:59:50.000,114041.13859942244,g,0.8651220545346033,12.357346138241201,337.6997758356118,0.0032305255040264783,0.732508623054855,20221106,t b:red
2022-11-06 04:00:00.000,110222.4406932774,g,0.8361532120731522,12.39432494118132,331.99765163819666,0.003286010407476791,0.7248779208500107,20221106,t b:red
2022-11-06 04:00:10.000,108636.13139814799,g,0.8241193866187241,12.410064270728512,329.5999566112653,0.0033099146910011493,0.7462393302094554,20221106,t b:red
2022-11-06 04:00:20.000,117496.50057474131,g,0.8913346115816596,12.324937669729792,342.77762554569006,0.0031826690461613924,0.7349807289647501,20221106,t b:red
2022-11-06 04:00:30.000,117580.338475005,g,0.8919706102871685,12.324163234886491,342.8998957057365,0.00318153418010129,0.7244855972002391,20221106,t b:red
2022-11-06 04:00:40.000,112328.73832663787,g,0.8521316963150082,12.373772797681672,335.15479755873685,0.0032550563097631826,0.7275997595203361,20221106,t b:red
2022-11-06 04:00:50.000,119295.4936824615,g,0.9049818675855764,12.308439903099998,345.39179735839343,0.0031585803336520884,0.7226555986273127,20221106,t b:red
2022-11-06 04:01:00.000,117813.28633695032,g,0.8937377649771392,12.322014323586954,343.2394009098465,0.0031783872587154162,0.7335305179808067,20221106,t b:red
2022-11-06 04:01:10.000,114083.45112032718,g,0.8654430395358689,12.356943373800558,337.76241815857367,0.0032299263621116876,0.732841156469398,20221106,t b:red
2022-11-06 03:55:10.000,107695.14044854272,g,0.8169809799558403,12.419509732562785,328.16937768253564,0.0033243435028734738,0.7600603412576259,20221106,t b:red
2022-11-06 04:01:20.000,111618.35169320823,g,0.8467426660810564,12.380660987871943,334.0933278190515,0.003265398161832903,0.7228117666821579,20221106,t b:red
2022-11-06 04:01:30.000,111662.95251635335,g,0.8470810102630518,12.380227232531198,334.1600702004256,0.0032647459580871824,0.7355012556976526,20221106,t b:red
2022-11-06 04:01:40.000,114320.32194757581,g,0.8672399540462408,12.354691402900597,338.11288343920853,0.0032265784357108566,0.724535831757267,20221106,t b:red
2022-11-06 04:01:50.000,111863.40717765347,g,0.8486016698298958,12.37827989225484,334.45987379303585,0.003261819500703538,0.7270793551913446,20221106,t b:red
2022-11-06 04:02:00.000,109320.17033279037,g,0.8293085418287411,12.403249250751285,330.63600882661035,0.003299543030453997,0.7356683467417184,20221106,t b:red
2022-11-06 04:02:10.000,96994.90961511052,g,0.7358084680333729,12.533127643305464,311.4400578202979,0.0035029139994908723,0.7272440851327033,20221106,t b:red
2022-11-06 04:02:20.000,86676.1661233927,g,0.6575299390796493,12.65525076680805,294.4081624605417,0.0037055621332753768,0.7319910760210568,20221106,t b:red
2022-11-06 04:02:30.000,107694.85170522996,g,0.816978789533936,12.419512643552897,328.1689377519298,0.0033243479593600056,0.728642274818526,20221106,t b:red
2022-11-06 04:02:40.000,111689.65797592347,g,0.8472835992790362,12.379967597469005,334.20002689395983,0.0032643556276167546,0.7373466741767807,20221106,t b:red
2022-11-06 04:02:50.000,117351.81755378666,g,0.8902370386015772,12.326275449069152,342.56651551747825,0.003184630397670337,0.7276975458591632,20221106,t b:red
2022-11-06 03:55:20.000,111606.07164939848,g,0.8466495090250945,12.380780445124639,334.0749491497357,0.0032655778031773193,0.7521990181946236,20221106,t b:red
2022-11-06 04:03:00.000,121464.52168047182,g,0.9214362276614875,12.28887638928825,348.5176059835024,0.0031302514415659393,0.7050974867666522,20221106,t b:red
2022-11-06 04:03:10.000,119266.20772874841,g,0.9047597028057748,12.308706474139768,345.34939949093354,0.003158968106355746,0.7342110535395356,20221106,t b:red
2022-11-06 04:03:20.000,123192.7754379309,g,0.9345468512467356,12.273536900872164,350.98828390407976,0.0031082169649831086,0.713382351457378,20221106,t b:red
2022-11-06 04:03:30.000,125032.42637950042,g,0.9485025397091902,12.257443352051652,353.59924544532106,0.00308526602529096,0.698457778405146,20221106,t b:red
2022-11-06 04:03:40.000,122094.41912188602,g,0.9262146626662139,12.283260467491651,349.4201183702593,0.0031221663584492213,0.7099170333570086,20221106,t b:red
2022-11-06 04:03:50.000,123523.48469812618,g,0.9370556290276969,12.270626162586016,351.459079692254,0.0031040533637549735,0.7191072912623948,20221106,t b:red
2022-11-06 04:04:00.000,123719.46884144846,g,0.9385423750108525,12.268904882998592,351.7377842106936,0.0031015938221964877,0.7076100134622489,20221106,t b:red
2022-11-06 04:04:10.000,120374.37705181935,g,0.9131663333719151,12.29866486843607,346.9501074388353,0.0031443937187230716,0.7180784333440577,20221106,t b:red
2022-11-06 04:04:20.000,116275.22250404143,g,0.8820699321277552,12.33628205187642,340.9915284930718,0.0031993397119340276,0.7210489250987635,20221106,t b:red
2022-11-06 04:04:30.000,120376.03607815976,g,0.9131789188326862,12.298649904682206,346.9524983022312,0.0031443720505815215,0.7096497869099192,20221106,t b:red
2022-11-06 03:55:30.000,105712.73125557456,g,0.8019423199160362,12.439681765858971,325.1349431475715,0.0033553690906910965,0.7661948507261442,20221106,t b:red
2022-11-06 04:04:40.000,115227.89568559437,g,0.8741248559905663,12.346105923034136,339.4523467080385,0.003213846506353035,0.7047705363127914,20221106,t b:red
2022-11-06 04:04:50.000,116796.63150360622,g,0.8860253681265203,12.331424205997656,341.7552216186407,0.003192190402750715,0.6976392110143355,20221106,t b:red
2022-11-06 04:05:00.000,122615.56005286709,g,0.9301680650826529,12.278636034652008,350.1650468748517,0.00311552437422708,0.712272938523288,20221106,t b:red
2022-11-06 04:05:10.000,124526.18344460709,g,0.9446621542719058,12.261848305558507,352.8826766003215,0.0030915310126617152,0.7069178373466407,20221106,t b:red
2022-11-06 04:05:20.000,125168.98195331969,g,0.9495384574493282,12.256258200088148,353.79228645254506,0.003083582600061293,0.700907151262605,20221106,t b:red
2022-11-06 04:05:30.000,124217.25597310413,g,0.9423186142815907,12.264545171965862,352.44468498347953,0.0030953729337473354,0.6924899179219466,20221106,t b:red
2022-11-06 04:05:40.000,126178.65935727046,g,0.9571979231548685,12.247535228163429,355.2163557006778,0.0030712204577095907,0.6937071420343788,20221106,t b:red
2022-11-06 04:05:50.000,122696.03290900921,g,0.9307785363870871,12.27792369737114,350.27993506481243,0.0031145025145077466,0.7009431420753156,20221106,t b:red
2022-11-06 04:06:00.000,124912.65103355558,g,0.9475939176571921,12.258483936173814,353.42983891227345,0.003086744859739355,0.6878683402224404,20221106,t b:red
2022-11-06 04:06:10.000,123980.24305101423,g,0.9405206218323053,12.266618791480495,352.1082831332064,0.003098330231919739,0.6979467592399526,20221106,t b:red
2022-11-06 03:55:40.000,110922.25096832092,g,0.8414620094980593,12.387453314441139,333.04992263671363,0.0032756282598839087,0.7609553123765824,20221106,t b:red
2022-11-06 04:06:20.000,124315.11551216435,g,0.9430609818739116,12.26369015537873,352.58348729366827,0.0030941543715355944,0.6849872456413646,20221106,t b:red
2022-11-06 04:06:30.000,123620.41769213232,g,0.9377909678006755,12.269774483338365,351.5969534739064,0.003102836153049695,0.6962220779577244,20221106,t b:red
2022-11-06 04:06:40.000,122363.264442416,g,0.928254137358464,12.280872363248793,349.8046089496478,0.003118734603917137,0.7024655650666531,20221106,t b:red
2022-11-06 04:06:50.000,123805.23826201961,g,0.9391930263306485,12.268152449271938,351.8596854742237,0.0031005192796402037,0.6937553589744958,20221106,t b:red
2022-11-06 04:07:00.000,120450.38445765074,g,0.913742929536249,12.297979523668666,347.0596266603921,0.0031434014640040293,0.7025420106980427,20221106,t b:red
2022-11-06 04:07:10.000,119717.89335771766,g,0.9081862136608638,12.304602334807818,346.0027360552481,0.003153003213150231,0.6914131210472849,20221106,t b:red
2022-11-06 04:07:20.000,125987.60416394625,g,0.9557485684447343,12.249180456809759,354.947325900543,0.003073548267403075,0.6940542322573222,20221106,t b:red
2022-11-06 04:07:30.000,124931.9111761897,g,0.9477400261086764,12.25831654062177,353.45708533878576,0.003086506916377992,0.7026927009923938,20221106,t b:red
2022-11-06 04:07:40.000,122664.77710090553,g,0.9305414281886344,12.278200314999273,350.23531675275916,0.0031148992873014547,0.6865689008338691,20221106,t b:red
2022-11-06 04:07:50.000,123849.43971795349,g,0.9395283408920477,12.267764884442464,351.92249106579345,0.003099965947720605,0.697343027472316,20221106,t b:red
2022-11-06 03:55:50.000,109080.70866177366,g,0.8274919730417534,12.405630123129235,330.2736875104853,0.0033031627398605106,0.779702637147448,20221106,t b:red
2022-11-06 04:08:00.000,127504.94184256281,g,0.9672591716013584,12.23618245624441,357.07834132380924,0.0030552055733665032,0.6694556707113293,20221106,t b:red
2022-11-06 04:08:10.000,127770.03659239745,g,0.969270194267739,12.233927452069576,357.44934828923306,0.003052034487577857,0.677685352165188,20221106,t b:red
